journal_id,journal_name,issn,e_issn,publisher,subject_area,citescore,sjr,snip,status
fd7104c1-b204-4af5-8530-d8398bb7854f,ANNALES BOTANICI FENNICI,0003-3847,1797-2442,Finnish Zoological and Botanical Publishing Board,"Ecology, Evolution, Behavior and Systematics",1.1,0.311,0.54,active
ffbda2d0-2f85-451a-b645-21a75ca17f63,CLINICAL CASE STUDIES,1534-6501,1552-3802,SAGE,Clinical Psychology,2.1,0.329,0.351,active
3033bf21-0840-4008-a95f-10d57afab636,GLOBAL SPINE JOURNAL,2192-5682,2192-5690,SAGE,Surgery,7.1,1.306,1.987,active
f45b7a4f-4f26-48a2-9b14-308c0bd7881b,CURRENT OPTICS AND PHOTONICS,2508-7266,2508-7274,Optical Society of Korea,"Atomic and Molecular Physics, and Optics",1.7,0.279,0.488,active
21a4e7f9-6a8c-48f2-979b-91064f56350e,TOPICS IN ORGANOMETALLIC CHEMISTRY,1436-6002,1616-8534,Springer Verlag,Inorganic Chemistry,1.1,,,inactive
3d3c1259-1b1a-4139-91ee-dacf7fee0da6,TEKSTIL VE KONFEKSIYON,1300-3356,1300-3356,Ege Universitesi,Industrial and Manufacturing Engineering,1.4,0.241,0.407,active
3d50ab45-91cb-4630-bb43-37810fb1dc96,VISCERAL MEDICINE,2297-4725,2297-475X,Karger,Surgery,3.4,0.507,0.653,active
52d3006e-fabd-40b1-ad46-828f6d6663fd,TAIWANESE JOURNAL OF OBSTETRICS & GYNECOLOGY,1028-4559,,Elsevier,Obstetrics and Gynecology,3.7,0.582,0.885,active
55c99d7d-ad72-4428-bf57-12f884331bc7,NATURAL PRODUCTS JOURNAL,2210-3155,2210-3163,Bentham Science Publishers,Complementary and Alternative Medicine,2.3,0.278,0.345,active
7f098707-c3a5-48cc-b638-37a01e8746ba,INTENSIVE AND CRITICAL CARE NURSING,0964-3397,1532-4036,Elsevier,Critical Care Nursing,7.8,1.281,1.693,active
7fd2ff9b-93d8-4aa5-8adc-909fcf696f98,INTERNATIONAL JOURNAL OF DRUG POLICY,0955-3959,1873-4758,Elsevier,Health Policy,7.1,1.771,1.504,active
7a7ef3e4-289d-4148-9116-894973f8393d,HYDROLOGY AND EARTH SYSTEM SCIENCES,1027-5606,1607-7938,Copernicus Publications,Earth and Planetary Sciences (miscellaneous),10.5,2.035,1.819,active
7bfff2a7-dffe-4a31-bf38-32ba6bd1a6b3,INTERNATIONAL DATA PRIVACY LAW,2044-3994,2044-4001,Oxford University Press,Law,4.6,1.045,1.716,active
eaf541e3-0d5d-4cb7-a277-6b5e9c986dae,INTERNATIONAL JOURNAL OF MEDICAL INFORMATICS,1386-5056,1872-8243,Elsevier,Health Informatics,8.8,1.278,1.637,active
eb11d8fa-01e1-4d18-9c9f-2eec7297d48e,INTERNATIONAL JOURNAL OF REMOTE SENSING,0143-1161,1366-5901,Taylor & Francis,General Earth and Planetary Sciences,5.0,0.604,0.657,active
eb93bdaa-b96f-445e-8388-292accb8fce5,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,0951-192X,1362-3052,Taylor & Francis,Mechanical Engineering,9.4,0.884,1.381,active
6fb32745-455b-474b-90c5-4495b1d57a71,RESEARCH EVALUATION,0958-2029,1471-5449,Oxford University Press,Library and Information Sciences,3.6,0.691,1.258,active
716085cc-eb8f-409c-a89d-21f27c354237,RISK MANAGEMENT AND HEALTHCARE POLICY,,1179-1594,Dove Medical Press,Health Policy,3.7,0.675,0.898,active
7225d63c-fdc0-41c8-a83d-7d27761cdcb1,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY,1084-9521,1096-3634,Elsevier,Developmental Biology,16.6,2.707,1.917,active
76671ae8-28fa-4ec6-9b1b-a98ec8350121,RESEARCH IN HIGHER EDUCATION,0361-0365,1573-188X,Springer Nature,Education,4.7,0.974,1.854,active
33f348a5-ab49-446b-9fb6-50a9525343e8,ELECTRONIC JOURNAL OF COMBINATORICS,1077-8926,1077-8926,Australian National University,Geometry and Topology,1.3,0.846,1.086,active
a86b94bc-87aa-4b20-ae33-3df923bd33a0,ECONOMICA,0013-0427,1468-0335,John Wiley & Sons,Economics and Econometrics,3.8,1.678,1.474,active
c7633208-a0d7-46d3-9cd2-1ffb75ef071d,SOUTH AFRICAN JOURNAL OF ANIMAL SCIENCE,0375-1589,,South African Society for Animal Science,Animal Science and Zoology,1.4,0.231,0.388,active
c7fa6c19-8f3e-4e44-85af-36a33fc6ec41,ADVANCES IN ANATOMY EMBRYOLOGY AND CELL BIOLOGY,0301-5556,2192-7065,Springer Science and Business Media Deutschland GmbH,Anatomy,1.0,0.115,2.496,inactive
c943bf55-6169-45ad-98f3-facf370d3402,ACM TRANSACTIONS ON STORAGE,1553-3077,1553-3093,Association for Computing Machinery,Hardware and Architecture,5.9,0.729,1.195,active
c94e383b-c80c-4468-95d3-31f9cacd4e96,SOCIAL INCLUSION,,2183-2803,Cogitatio Press,Sociology and Political Science,2.8,0.435,0.963,active
c9836682-afcf-4e5e-a1a8-cf725fb7ef98,TRANSLATION STUDIES,1478-1700,1751-2921,Taylor & Francis,Language and Linguistics,2.7,0.874,2.664,active
cb14f424-0471-4214-9924-f667b1bdc62f,SOUTH AMERICAN JOURNAL OF HERPETOLOGY,1808-9798,,Sociedade Brasileira de Herpetologia,Animal Science and Zoology,1.6,0.332,0.535,active
5aeec7fc-dc7b-4e09-9dbf-7529857b3c3b,UHOD-ULUSLARARASI HEMATOLOJI-ONKOLOJI DERGISI,1306-133X,1306-133X,UHOD - Uluslararasi Hematoloji Onkoloji Dergisi,Hematology,0.2,0.118,0.042,active
5cdb9c8a-f085-41ca-bcd2-85949352abd7,ZEITSCHRIFT FUR SEXUALFORSCHUNG,0932-8114,1438-9460,Georg Thieme Verlag,Reproductive Medicine,1.4,0.26,0.629,active
8ac552a1-dcee-484d-ac74-ccc2f914d02f,GEOFORUM,0016-7185,1872-9398,Elsevier,Sociology and Political Science,6.3,1.378,1.734,active
83395ceb-2b68-4706-bff6-b426dcad87fb,RETINA-THE JOURNAL OF RETINAL AND VITREOUS DISEASES,0275-004X,1539-2864,Wolters Kluwer Health,Ophthalmology,3.8,0.919,1.186,active
881228d2-7411-42f0-8498-c686b4e29068,ROAD MATERIALS AND PAVEMENT DESIGN,1468-0629,2164-7402,Taylor & Francis,Civil and Structural Engineering,8.3,0.878,1.267,active
8b62a7dc-06f4-4f04-becb-1c26fe9f484e,REVIEWS ON ENVIRONMENTAL HEALTH,0048-7554,2191-0308,Walter de Gruyter,Health (social science),11.5,1.334,1.636,active
8f395103-19c0-49de-8a13-cb4c3552e15d,SAR AND QSAR IN ENVIRONMENTAL RESEARCH,1062-936X,1029-046X,Taylor & Francis,Drug Discovery,4.4,0.366,0.598,active
92436cb3-5d07-40ed-8f88-eac6832dff14,RENAL FAILURE,0886-022X,1525-6049,Taylor & Francis,Nephrology,4.5,0.946,1.057,active
9270b787-5863-4772-8d9f-6dc8309c8c07,SMALL RUMINANT RESEARCH,0921-4488,1879-0941,Elsevier,Animal Science and Zoology,3.3,0.432,0.838,active
944373d1-a5be-49ff-9f36-3ccf62ed84a4,SOCIAL & CULTURAL GEOGRAPHY,1464-9365,1470-1197,Taylor & Francis,Cultural Studies,6.1,0.858,1.409,active
99654441-855b-4c5d-89a6-ca740e22d24e,SOCIAL HISTORY OF MEDICINE,0951-631X,1477-4666,Oxford University Press,History,1.1,0.249,1.198,active
9b67c065-894d-4356-88e7-5b23f2c75c19,ROYAL SOCIETY OPEN SCIENCE,2054-5703,2054-5703,The Royal Society,,5.2,0.791,1.165,active
cb61a6c3-0c17-4678-b7ca-4fcd32d5f235,ACTA VIROLOGICA,0001-723X,1336-2305,Frontiers Media S.A.,Infectious Diseases,2.2,0.261,0.307,active
37c6ae6d-cd84-4cfa-a5e4-d61c063c779d,IET SCIENCE MEASUREMENT & TECHNOLOGY,1751-8822,1751-8830,John Wiley & Sons,Electrical and Electronic Engineering,3.8,0.429,0.777,active
3a615c34-2a9b-4067-b47b-35eb396fd47b,GRADEVINAR,0350-2465,1333-9095,Croatian Association of Civil Engineers,Civil and Structural Engineering,1.4,0.232,0.327,active
3c68f890-dca7-40b4-a01f-aa89779ace2b,IEEE PERVASIVE COMPUTING,1536-1268,1558-2590,IEEE,Computational Theory and Mathematics,4.9,0.309,0.719,active
62b7bcb6-08b2-4496-af45-5f83192ce01c,INTERNATIONAL JOURNAL FOR VITAMIN AND NUTRITION RESEARCH,0300-9831,1664-2821,IMR Press Limited,Medicine (miscellaneous),6.7,0.773,0.886,active
5f794966-9f06-4090-b488-cbc883edf3de,DIGITAL LIBRARY PERSPECTIVES,2059-5816,2054-1694,Emerald Publishing,Library and Information Sciences,3.8,0.564,1.211,active
5f81c68b-8bbe-4958-af4b-60e46f8bee93,YOUTH JUSTICE-AN INTERNATIONAL JOURNAL,1473-2254,1747-6283,SAGE,Law,3.4,0.458,1.114,active
64c64ae8-b0c3-4afa-819d-5997b3e55a43,IEEE MICROWAVE AND WIRELESS COMPONENTS LETTERS,1531-1309,1558-1764,Institute of Electrical and Electronics Engineers Inc.,,5.4,0.77,,inactive
6558d52b-26d5-486a-87dd-f3497cff4024,UKRAINIAN JOURNAL OF PHYSICAL OPTICS,1609-1833,,Institute of Physical Optics,"Atomic and Molecular Physics, and Optics",9.6,0.662,0.921,active
8ebf8109-704c-4113-acf0-6c7e3697c4e6,INFECTIOUS DISEASES OF POVERTY,2095-5162,2049-9957,Springer Nature,"Public Health, Environmental and Occupational Health",10.2,1.85,2.142,active
8f0b6678-0501-48f9-848e-5582cb5eca56,GEORGETOWN LAW JOURNAL,0016-8092,0016-8092,Georgetown Law Journal Association,Law,1.7,0.838,0.869,active
8df57da0-f69b-42f2-8f13-b6a4179c2c48,GOVERNMENT AND OPPOSITION,0017-257X,1477-7053,Cambridge University Press,Sociology and Political Science,8.0,2.172,2.46,active
9283ffb3-a16d-408d-8f8e-04120e67b3f1,INFLAMMATORY BOWEL DISEASES,1078-0998,1536-4844,Oxford University Press,Gastroenterology,9.2,1.932,1.503,active
8ef2f6ab-5d41-4a0b-aa5c-980ef40075b3,JAMA ONCOLOGY,2374-2437,2374-2445,American Medical Association,Oncology,32.6,7.399,5.309,active
f4f98f3c-d3d3-47c3-a536-8358b7b31aeb,HUMAN RESOURCE DEVELOPMENT QUARTERLY,1044-8004,1532-1096,John Wiley & Sons,Arts and Humanities (miscellaneous),11.6,1.52,2.131,active
f644ce2b-afad-4bf1-bf5a-cc305c83d71b,IUBMB LIFE,1521-6543,1521-6551,John Wiley & Sons,Genetics,6.8,1.145,0.839,active
fb97e648-e349-4d1c-8ee4-9ec2c4e044e9,INTERNATIONAL JOURNAL OF BIOCHEMISTRY & CELL BIOLOGY,1357-2725,1878-5875,Elsevier,Biochemistry,5.8,0.937,0.647,active
fce70388-e783-4611-9f57-b8e303a2dc46,INTERNATIONAL MIGRATION REVIEW,0197-9183,1747-7379,SAGE,Demography,6.3,1.412,2.115,active
abb875a1-269d-4cc3-820e-b567fc96f609,SEMINARS IN THROMBOSIS AND HEMOSTASIS,0094-6176,1098-9064,Thieme,Hematology,8.8,1.095,1.18,active
af940a69-eb76-4701-a391-fd075d7376d2,REVIEWS IN INORGANIC CHEMISTRY,0193-4929,2191-0227,Walter de Gruyter,Inorganic Chemistry,9.3,0.766,1.206,active
affe78ce-b3ce-4eea-966f-2c411d414c68,SEMINARS IN ARTHRITIS AND RHEUMATISM,0049-0172,1532-866X,Elsevier,Anesthesiology and Pain Medicine,6.6,1.454,1.486,active
b0422a6f-2300-4b2d-8ed2-1a413bead758,RISK MANAGEMENT-AN INTERNATIONAL JOURNAL,1460-3799,1743-4637,Springer Nature,Economics and Econometrics,4.0,0.4,1.008,active
ccab3448-5fe0-4b0b-8b7a-1af7a3ec3969,SURGICAL AND RADIOLOGIC ANATOMY,0930-1038,1279-8517,Springer Nature,Anatomy,2.4,0.515,1.245,active
ccbe5202-b06f-498a-bff1-60e191411f6c,AERONAUTICAL JOURNAL,0001-9240,2059-6464,Cambridge University Press,Aerospace Engineering,3.8,0.443,0.975,active
cce732f2-6cad-44fc-9bc8-49a7f39d9396,ACTA DERMATOVENEROLOGICA CROATICA,1330-027X,1847-6538,Croatian Dermatovenerological Society,Dermatology,0.6,0.168,0.289,active
e6d5354f-8b5e-4045-ad1d-9c66398b83f6,MATERIALS FUTURES,2752-5724,-,Institute of Physics Publishing,Biomaterials,16.8,2.341,1.697,active
e736fddb-99a3-4350-8375-44e5d6723375,WETLANDS,0277-5212,1943-6246,Springer Nature,Ecology,3.8,0.721,0.807,active
e77ae5eb-11b6-4f20-b3a2-c5a461e7d180,JOURNAL OF APPLIED WATER ENGINEERING AND RESEARCH,2324-9676,0NO -DATA,Taylor & Francis,Water Science and Technology,3.2,0.27,0.423,active
9c90bf4e-6182-44d9-8c6b-312dbc5c2f06,HISTORY AND PHILOSOPHY OF THE LIFE SCIENCES,0391-9714,1742-6316,Springer Nature,History,2.1,0.318,0.679,active
95466c35-80ae-4fc4-be61-1c5e525a2a8d,INDIAN JOURNAL OF PEDIATRICS,0019-5456,0973-7693,Springer Nature,"Pediatrics, Perinatology and Child Health",4.1,0.574,0.952,active
99544202-5e02-46b0-be3a-06a025c398aa,IEEE COMPUTATIONAL INTELLIGENCE MAGAZINE,1556-603X,1556-6048,IEEE,Theoretical Computer Science,17.6,1.58,2.87,active
fe18d6b7-7b87-4cc9-841d-a58c5aabb96b,INTERNATIONAL JOURNAL OF MENTAL HEALTH SYSTEMS,1752-4458,1752-4458,Springer Nature,Psychiatric Mental Health,7.5,1.46,1.905,active
11c9fb53-ebe2-4c15-b6fa-fb43c26fe316,JOURNAL OF REFUGEE STUDIES,0951-6328,1471-6925,Oxford University Press,Political Science and International Relations,4.2,0.845,1.573,active
181d82b3-5b5c-4123-87b4-67b6d9c967cc,JOURNAL OF POLYMERS AND THE ENVIRONMENT,1566-2543,1572-8919,Springer Nature,Polymers and Plastics,10.9,0.834,1.004,active
19007e03-df70-461f-9453-cb4903860346,JOURNAL OF FUSION ENERGY,0164-0313,1572-9591,Springer Nature,Nuclear Energy and Engineering,2.5,0.598,1.227,active
1967debd-2e58-408f-9748-9446700a2a27,JOURNAL OF PRODUCTIVITY ANALYSIS,0895-562X,1573-0441,Springer Nature,Social Sciences (miscellaneous),3.4,0.749,1.448,active
c37c9fef-2972-44f9-af19-d618ad63576b,SEMINARS IN DIAGNOSTIC PATHOLOGY,0740-2570,1930-1111,Elsevier,Pathology and Forensic Medicine,6.3,1.096,1.841,active
c40026ec-8156-42f8-8921-7c5c01fb9208,SELECTA MATHEMATICA-NEW SERIES,1022-1824,1420-9020,Springer Nature,General Mathematics,2.3,1.925,1.46,active
c54e205b-aff3-40ee-97e4-c8b3ad7dbcff,SIAM JOURNAL ON MATHEMATICAL ANALYSIS,0036-1410,1095-7154,Society for Industrial and Applied Mathematics,Analysis,3.4,2.048,1.547,active
d25c56c4-fad9-4e14-a0a4-e4c2d611f9b5,ACTA ALIMENTARIA,0139-3006,1588-2535,Akademiai Kiado,Food Science,2.2,0.289,0.496,active
d2aaf255-be68-4132-8b39-8297bfbc09d6,URSUS,1537-6176,1938-5439,International Association for Bear Research and Management,Animal Science and Zoology,1.6,0.392,0.593,active
d2fd14de-732e-4b47-9298-1467f77be745,ACTA CARDIOLOGICA SINICA,1011-6842,,Republic of China Society of Cardiology,Cardiology and Cardiovascular Medicine,3.4,0.496,0.669,active
9d2341a3-1a55-4143-ae97-180078615c23,EDUCATION AND TREATMENT OF CHILDREN,0748-8491,1934-8924,Springer Nature,Education,2.2,0.479,0.858,active
c65141d3-0d02-4d1f-a190-6ffbc20cc9aa,INDIAN JOURNAL OF PATHOLOGY AND MICROBIOLOGY,0377-4929,0974-5130,Wolters Kluwer Medknow Publications,Pathology and Forensic Medicine,1.2,0.253,0.431,active
71a4df2a-ac7e-42e3-8e66-fbdf3c8db318,BMC MOLECULAR BIOLOGY,1471-2199,1471-2199,BioMed Central Ltd,,4.8,0.895,1.214,inactive
722f22ac-18c7-40ec-8624-a7dfc0167c7a,URBAN POLICY AND RESEARCH,0811-1146,1476-7244,Taylor & Francis,Urban Studies,3.4,0.561,0.717,active
727fb556-a50e-4963-b1ab-899fb2f0209a,WATER SUPPLY,1606-9749,1607-0798,IWA Publishing,Water Science and Technology,5.4,0.515,0.695,active
731dd4f2-a619-4345-9783-4af111d0f400,FUNGAL DIVERSITY,1560-2745,1878-9129,Springer Nature,,46.0,6.487,7.749,inactive
73f21df4-f681-49e2-a3f9-b6765c4da5e2,JOURNAL OF ENVIRONMENTAL AND PUBLIC HEALTH,1687-9805,1687-9813,John Wiley and Sons Ltd,,4.3,0.598,0.951,inactive
743f8972-0d68-4c75-abec-0f53a9d1571b,TOPICS IN CLINICAL NUTRITION,0883-5691,1550-5146,Lippincott Williams and Wilkins,Nutrition and Dietetics,1.0,0.192,0.192,active
9e1b1640-9e21-476e-aacb-5bee3f402c05,INFECTION,0300-8126,1439-0973,Springer Nature,Infectious Diseases,7.4,1.087,1.225,active
9f6c3df4-9283-4c51-8586-609c5ccf72df,IEEE TRANSACTIONS ON EMERGING TOPICS IN COMPUTING,2168-6750,2168-6750,IEEE,Computer Science (miscellaneous),11.8,1.142,1.63,active
9fd851d6-eb62-445d-825e-e1b756d61aeb,INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE,0146-0404,1552-5783,Association for Research in Vision and Ophthalmology Inc.,Ophthalmology,5.3,1.274,1.323,active
19b5b22e-a31a-4e3f-8d0c-8cdfe27d3c6a,JOURNAL OF MACHINE LEARNING RESEARCH,1532-4435,,Microtome Publishing,Statistics and Probability,13.3,1.997,3.357,active
1a4cea22-9bd5-44c6-8f07-946858db5eee,AQUA-WATER INFRASTRUCTURE ECOSYSTEMS AND SOCIETY,2709-8028,1365-2087,IWA Publishing,Ecology,5.6,0.644,0.886,active
1a855dce-0203-4336-bfa0-9fc45aad9e4f,JOURNAL OF SYSTEMS AND SOFTWARE,0164-1212,1873-1228,Elsevier,Hardware and Architecture,10.1,0.95,1.812,active
db62505f-afe6-4ba0-a269-01fcc437498d,SOCIAL PSYCHOLOGY OF EDUCATION,1381-2890,1573-1928,Springer Nature,Sociology and Political Science,5.1,1.256,1.729,active
ddddf90f-86f8-481d-9318-56651a4adbc0,SEMINARS IN RADIATION ONCOLOGY,1053-4296,1532-9461,Elsevier,"Radiology, Nuclear Medicine and Imaging",6.4,1.213,1.151,active
df3c36f0-0a0a-450c-ac54-487eb80794a3,SERVICE BUSINESS,1862-8516,1862-8508,Springer Nature,Business and International Management,10.1,1.091,1.28,active
e4e8a6a0-65c6-4eed-a2e7-fad091c3f6ac,ROBOTICS AND AUTONOMOUS SYSTEMS,0921-8890,1872-793X,Elsevier,General Mathematics,10.5,1.436,1.964,active
267f4135-cb6c-4942-bdd9-1cd64dc6b858,FEMINIST MEDIA STUDIES,1468-0777,1471-5902,Taylor & Francis,Visual Arts and Performing Arts,4.9,1.015,1.806,active
2891b752-c26b-4853-90ee-d7874e78a1f8,FAMILIES SYSTEMS & HEALTH,1091-7527,1939-0602,American Psychological Association,Psychiatry and Mental Health,1.6,0.37,0.429,active
d31ab1a8-5a9b-4ae1-a663-43fba6949743,UNIVERSE,,2218-1997,Multidisciplinary Digital Publishing Institute (MDPI),General Physics and Astronomy,5.0,0.642,0.836,active
d3e4b641-c987-404a-b89b-da96fdee4091,WEATHER AND FORECASTING,0882-8156,1520-0434,American Meteorological Society,Atmospheric Science,5.6,1.558,1.367,active
d9478efa-9b3b-4af0-983f-4baa9f9520c6,TRANSPORTMETRICA A-TRANSPORT SCIENCE,2324-9935,2324-9943,Taylor & Francis,General Engineering,9.1,0.87,1.411,active
d9a34738-4828-43ff-a711-0e2398cd96e2,TROPICAL ZOOLOGY,0394-6975,1970-9528,Page Press Publications,Animal Science and Zoology,1.1,0.191,0.615,active
c7f9bb29-66c2-4f2a-befb-553b87def6b4,IEICE ELECTRONICS EXPRESS,1349-2543,1349-2543,Institute of Electronics Information Communication Engineers,Electrical and Electronic Engineering,1.8,0.224,0.317,active
ca880027-6566-4924-a538-b4259c669b7d,EKONOMICKY CASOPIS,0013-3035,0013-3035,Institute of Economic Research SAS and the Institute for Forecasting (Centre of Social and Psychological Sciences) of the Slovak Academy of Sciences,"Economics, Econometrics and Finance (miscellaneous)",1.0,0.169,0.203,active
7500ec77-a48a-4128-b698-41f937afcef7,EUROPEAN JOURNAL OF MATHEMATICS,2199-675X,2199-6768,Springer International Publishing AG,General Mathematics,1.2,0.6,0.812,active
76794b76-390d-4506-9999-979c5221127e,WESTERN NORTH AMERICAN NATURALIST,1527-0904,1944-8341,Brigham Young University,Ecology,1.2,0.243,0.471,active
7700f805-a83d-406e-bb91-a1b471a5b9f4,TUMORI JOURNAL,0300-8916,2038-2529,Wichtig Publishing Srl,Oncology,4.0,0.574,0.708,active
8258a0a9-4a85-4441-aa55-6cffc8674c72,TURKISH JOURNAL OF GERIATRICS-TURK GERIATRI DERGISI,1304-2947,1307-9948,Turkish Geriatrics Society,Geriatrics and Gerontology,0.5,0.167,0.167,active
a17c0ea6-1dfd-4d0c-b708-ce5f3432bf4f,IMMUNITY & AGEING,1742-4933,1742-4933,Springer Nature,Immunology,10.9,2.298,1.397,active
a3438335-582f-4f6e-80fa-b16d6dd1e1a8,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,,1422-0067,Multidisciplinary Digital Publishing Institute (MDPI),Inorganic Chemistry,10.0,1.316,1.3,active
a0d08c27-257e-4dad-bc35-aadda6a388bf,INTERNATIONAL JOURNAL OF WILDLAND FIRE,1049-8001,1448-5516,CSIRO Publishing,Forestry,5.6,0.785,0.989,active
1d021943-2c41-45c5-8a8f-ac4a0f4de146,JOURNAL OF RACIAL AND ETHNIC HEALTH DISPARITIES,2197-3792,2196-8837,Springer Nature,Anthropology,7.1,1.255,1.46,active
1f364cbc-185d-437a-b604-fcbbec539ca0,JOURNAL OF SUPERCRITICAL FLUIDS,0896-8446,1872-8162,Elsevier,Condensed Matter Physics,8.1,0.68,0.974,active
1f89c946-febe-459e-aabc-2798f23215f6,JOURNAL OF THE RENIN-ANGIOTENSIN-ALDOSTERONE SYSTEM,1470-3203,1752-8976,SAGE,Internal Medicine,5.5,1.02,1.227,active
f04af8a7-1a3c-4156-a6af-9ccbb27ef31f,RHEOLOGICA ACTA,0035-4511,1435-1528,Springer Nature,Condensed Matter Physics,4.9,0.492,0.908,active
f3c6225c-af8a-4a11-93a6-7f384b2a97c0,SOCIAL EPISTEMOLOGY,0269-1728,1464-5297,Taylor & Francis,Philosophy,4.5,0.873,1.603,active
f63cbe75-2aad-4bd4-abd1-78faeffe20c0,SIGNAL PROCESSING-IMAGE COMMUNICATION,0923-5965,1879-2677,Elsevier,Signal Processing,7.3,0.607,1.031,active
11fb4893-6e8b-4487-a0d9-d7e146a74c5c,FISHERIES SCIENCE,0919-9268,1444-2906,Springer Nature,Aquatic Science,2.4,0.304,0.738,active
1e0267cd-2592-463f-8b1e-62079c2a3621,FOOD CULTURE & SOCIETY,1552-8014,1751-7443,Taylor & Francis,Cultural Studies,3.6,0.54,1.144,active
350ff51d-9eab-4b3c-a418-338c3ba27c56,FOLIA PARASITOLOGICA,0015-5683,1803-6465,Czech Academy of Sciences,Parasitology,2.9,0.46,0.921,active
dd802794-8c14-495f-ad8e-2aff19b203ff,STUDIES IN CONTINUING EDUCATION,0158-037X,1470-126X,Taylor & Francis,Education,5.4,0.761,1.559,active
ddcc9ff5-5c7c-46c6-823d-b58a4e6cebd3,ACTA ADRIATICA,0001-5113,1846-0453,Institute of Oceanography and Fisheries,Oceanography,2.0,0.305,0.579,active
dddbd25c-8ee0-4b05-aadd-044435bb982b,THERIOGENOLOGY,0093-691X,1879-3231,Elsevier,Small Animals,5.3,0.78,1.013,active
003cd132-b5d7-47da-8fd6-e5c5086eea53,BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,0024-4066,1095-8312,Oxford University Press,"Ecology, Evolution, Behavior and Systematics",3.1,0.565,0.925,active
0130ed5b-c444-46a3-943a-42e7b087e55e,COMBINATORIAL CHEMISTRY & HIGH THROUGHPUT SCREENING,1386-2073,1875-5402,Bentham Science Publishers,Computer Science Applications,3.6,0.404,0.446,active
01246726-b331-462f-a9d6-052d4ef1ecaf,ELECTROMAGNETICS,0272-6343,1532-527X,Taylor and Francis Ltd.,Radiation,1.5,0.207,0.275,active
cdd27cd0-06bb-4efb-8e49-96f58810b963,ENVIRONMENTAL ENGINEERING AND MANAGEMENT JOURNAL,1582-9596,1843-3707,"Gheorghe Asachi Technical University of Iasi, Romania",Environmental Engineering,1.5,0.209,0.253,active
d1861d58-88f0-485a-88c3-a55c75a3c799,GAYANA BOTANICA,0016-5301,0717-6643,Universidad de Concepcion,Ecology,0.7,0.151,0.31,active
84264fc8-b91e-4dff-8aab-bf351a8ee6af,THERAPEUTIC HYPOTHERMIA AND TEMPERATURE MANAGEMENT,2153-7658,2153-7933,SAGE,Critical Care and Intensive Care Medicine,2.3,0.317,0.504,active
8431bfc2-5d58-4d6b-bee3-52fbaed10b63,ZEITSCHRIFT FUR ARBEITS-UND ORGANISATIONSPSYCHOLOGIE,0932-4089,2190-6270,Hogrefe Publishing,Organizational Behavior and Human Resource Management,1.9,0.326,0.352,active
85372e73-541c-4263-80f0-73707462cc8e,WETLANDS ECOLOGY AND MANAGEMENT,0923-4861,1572-9834,Springer Nature,"Ecology, Evolution, Behavior and Systematics",3.5,0.541,0.728,active
863e58db-f7e3-48f2-83ab-c1f14d313e15,TENSIDE SURFACTANTS DETERGENTS,0932-3414,2195-8564,Walter de Gruyter,General Chemical Engineering,2.6,0.339,0.518,active
87558785-8477-4ec4-893b-4f71780073db,SUCHTTHERAPIE,1439-9903,1439-989X,Georg Thieme Verlag,Psychiatry and Mental Health,0.4,0.12,0.144,active
a47aed13-3a0e-4063-b6ae-7ce0f7b1b405,INTERNATIONAL JOURNAL OF PRODUCTION ECONOMICS,0925-5273,1873-7579,Elsevier,"General Business, Management and Accounting",19.5,2.892,2.411,active
a36762a6-17dc-4798-9613-1ce875227fe5,IEEE TRANSACTIONS ON ANTENNAS AND PROPAGATION,0018-926X,1558-2221,IEEE,Electrical and Electronic Engineering,12.4,1.924,1.968,active
242bb0f8-86ff-4e08-a192-90501acde97d,JOURNAL OF NONLINEAR AND CONVEX ANALYSIS,1345-4773,1880-5221,Yokohama Publishers,Control and Optimization,0.9,0.242,0.328,active
3fde3ef2-8ff9-48e8-bb0b-b96150a3e5fd,JOURNAL OF GLOBAL INFORMATION TECHNOLOGY MANAGEMENT,1097-198X,2333-6846,Taylor & Francis,Information Systems and Management,4.8,0.417,0.63,active
0e141c6c-ed6e-40d0-856d-b5c6342780f5,AUDIOLOGY AND NEURO-OTOLOGY,1420-3030,1421-9700,Karger,Speech and Hearing,3.0,0.537,0.911,active
0ec2905e-a575-41b7-9f86-e204b228281b,ANALES DE PEDIATRIA,1695-4033,1696-4608,Asociacion Espanola de Pediatria,"Pediatrics, Perinatology and Child Health",2.2,0.367,0.721,active
12534ef0-48e2-47ec-b55a-7557c3f7ef9f,AUSTRALIAN PSYCHOLOGIST,0005-0067,1742-9544,Taylor & Francis,Arts and Humanities (miscellaneous),3.2,0.684,0.739,active
09476128-ebfc-493a-a0dc-a67635185d69,FUSION SCIENCE AND TECHNOLOGY,1536-1055,1943-7641,Taylor & Francis,Nuclear Energy and Engineering,2.5,0.42,0.831,active
bcbeb67f-84da-469e-be63-d2b5c565b826,FUEL CELLS,1615-6846,1615-6854,John Wiley & Sons,Energy Engineering and Power Technology,4.3,0.495,0.64,active
